pecha_text_id,id,text_id
YK3meGLcmDIcehnaKujvl,a9ec7ebc-3ad2-4a57-af70-d50259db2fac,8af56033-0fa8-4d8d-95ff-4f359419732b
kUM6RLBNwcoAvY06ApVoP,8760fa3c-28a1-48f1-b0e9-e3e53ed16c40,666a245a-2613-4d7f-a715-feeba90ea80c
PRvgullCZbffZQWepnqlu,92b9c693-f86b-468f-a38d-db0641d27d7a,4e11a8c8-faab-47de-a070-ca7d6f404705
XyNfJSzMAHgD1tWV06reJ,5291c6aa-4ae7-47ff-a051-f8c729a29f06,45c2e6b6-1212-4663-91f1-a5fee2f847a3
U7bynGIiuiBfTW1yaoG2C,74f2af6c-5dc6-454f-b747-4b0f6d74edd9,1caf735e-bd59-4bd4-939f-d999dba16715
Pn5rJ2U0IuIYwkHwLkoxc,c81ce347-cd1b-451d-a95e-2bc07fb3a3e1,6eb00a96-034c-4c64-935d-70d101f9e5f1
O4spLEZF2ENJp3FNrzg21,a5c3acf6-a28a-475a-b8c1-8cb5f9dd8a8d,cbbb4930-ab51-4320-a5a6-14444d66fb82
TpvKk1bhq5l0Ql6AD9jcN,568f77f8-ce05-4306-bc0a-920229269a4f,c20c6901-3cd1-469b-8665-a1472a634a2c
vZjwj4BZImTLYC8ujNlP4,d7c3a340-cf5a-4ef7-b496-29424e5a9991,d8fca26d-e9be-4110-89ec-6d8358f6e4f4
LQfbi1y0hRVam8vDARLx3,6e956b80-2bf7-4390-b8a2-1a18cb1ec725,f44314c0-8251-4087-a20d-e80bc12dc784
8t0CWe4dz5Mka9j4ZvqDS,14439ff2-ad7d-4327-ba0e-0f3c89803b9b,a6a2dcb4-4483-4cdb-a393-fa317d5a94bb
0Bafa6iOSzMVuYAHl2n7p,a8315612-5b19-45c8-bc4e-d5ceb2ee0a84,d791028c-351a-4594-97fb-67f6da5c201d
o9RqFHbVZ6e5SYkONjNmp,803598a2-3e95-4cac-9262-58103758731f,d2724818-bdd3-42eb-a724-7f20d199db1a
YIx7kh2NhIqiSs5IseLFJ,19ecc8b3-5b3f-4172-856d-7ffa4c47fa08,1ad8beb7-4d99-4f01-b0f0-13dfc885547f
AX15wWwiRslIIaViRwhoR,0afe4a37-2b69-450a-890a-7aa219e6388d,1f62dc5c-6f4f-44fd-9263-b62237edf17b
kxpC4ZMDErbw1IuehkSja,237e0179-2a90-43f9-9767-5d9d5e4e5362,6cd39392-05d3-4cea-b74f-5258e196a2fa
HhORcwk303zdEqCiWV3Oy,aa4b4324-a2d1-4d35-81ca-04bce7bae856,9cc1d6c9-4c7e-410b-9259-5a8ac8cf5953
2sjdijJh4ftQNcL5Dp9LY,e4056ed2-6eaf-488b-ae34-4bb4aa2cedeb,4b89d035-cd66-4a1a-a47f-d7a1a82710a9
97gGeH3dzN2GdcXT5qPmI,e5a142e2-3a6f-48f6-97fd-a874a7ff6303,c43d960b-a465-4d98-af1b-3d0a667cfcc1
akOjJcqjY1nmCQ39uVqSI,8489e4d2-12e1-4c48-9a73-0cb6a2c258f7,a6affb35-90a6-4a6c-a6fa-dc4250b3dcca
NsJNvUuZZzobMp0kFCHkd,db2754a8-90e7-48c7-9c72-f721ba1ff234,0ff5cfdf-1b72-41b5-95b2-4d2df1f461bd
apyDqAuLlbJsHvrg4JfHB,3f271ccf-4e70-4372-843e-61bbe5427648,1323648a-3015-462e-93cf-b48dca7b47f0
1xY251tEzTFQlRyneh1R6,0549ddae-bfb6-469a-9b44-f91f9b05a2e0,ca058d9c-c645-4b73-8e7f-2f32f6b053a9
PxM1HE5ZzRRHTC2BMBAvF,8bf0f266-e3d4-466c-a776-8f3699aad1fd,2ad2c5fd-739a-4851-a75f-9ba81bcc8c88
CXEup4h8UF1Oia9GzrpOx,debabf74-7b57-465b-8ca4-107826c93439,c3866ae6-bf35-4852-b342-801eeb755640
gpN7lXYi0wcGwKrsfEntw,6759a88d-4e3d-4915-9fd0-f0d197bbae32,bc57335a-3c47-4296-bcbf-151fd4b1f007
dP6LN4NYdeyK4LRb5YfoI,ba45c81a-1f79-4de2-bdda-f862b3f325c7,9d14cee7-ed2e-4809-ac6b-aa8a29e109e8
yWyrM7u3udAPJPnTxafs0,d8e25c41-47bf-499f-ba63-567096fcc11a,40570266-5996-412f-aa70-e9d145183434
hcp6WuKk8FWt50NFEdSdo,73897ee5-2f3b-4360-b444-770448e5cbeb,a2fa982c-a814-406b-8751-a3acf696bb1a
LPhcccnesN5dZp9Ap8dwe,7ec8113a-8687-43d4-960f-fa8cd8ca29c3,111d0431-2126-4e0a-a641-2d703402f9f1
RdYnMCRRoYCEH8Ho5000i,92ab5389-2e5c-4fe5-9796-f62884654d80,82f709c9-f913-4874-8a03-65274c359e8e
kvlJhTvR794xWDDgZrB7J,e340860d-9e7c-40ad-9031-61560a7b9764,84f1c528-769e-4b7e-8727-450c4f6005ea
KAWBY2hddHMmAiUZyOhno,bbf64e7c-6d4b-4953-8544-42ecc27bf9bd,ffb1f62c-ff60-4aee-a562-d151c351a5a8
nbGVUj0m2nduTJYlpoSd5,1aa92457-9d58-43e9-b81a-98bca15d5f74,adbc8120-1490-445f-9f88-ef6cc99c505a
H00pt08xwIuerPT67KGwr,dd26fec2-9839-4b28-9ef9-8794327a4a21,107878a6-2819-4583-9b86-a62ed86e683c
WIoAgrZHjm7eRds07lm5J,79805daf-b2c5-4e05-9a0a-82689335831c,b617a317-c3e3-4235-8fbe-ab479fb5d8ef
X3x9igHVS8wqtcTAZmwPM,7cf1883f-dde2-4d82-9454-1f33cecd7e33,b1bfea33-9061-4c90-82df-681a5a5a1db2
z4ZksRsiLcG7gUL9OKQpL,e8193c2e-8666-43bd-b9f2-52505253a75e,0991483b-523c-41da-b231-3cf613a506c0
PvFfPOXAKGNaZpDLsppjr,ccb0b3f6-7faa-470c-b7a4-e5f2b86adf2b,eab2c7e3-c2b4-4399-afad-84b16d981925
oBdXbSqejGxFmDmLNkPVq,0bdd5458-e185-48e6-8b73-cc70502d8d78,a8893dd6-47f9-411b-93f7-553ba6fd9486
IZAF2qUiAgbJDxtOmC3fS,e7b962f3-1890-40de-8530-0ff56ad62d84,e3adf2fc-75d9-4e86-8430-ddcbf9bba99c
BXuQ4jtuHZ0ZLL2Fr6ZOd,d78b9167-e089-4852-9ce5-050e13ad0f6c,c35fcc68-8b59-4c2e-a317-a9870f88c3f1
N3AXEW3QouINlQblw3oJb,9e553701-a830-48da-a854-39f5e2a2c838,f03d011f-8d1b-41b5-9b6e-082ee5e23303
TvDwNv1BMJfyWgfPDu05k,bc451d61-97e2-44d7-8629-313c4035a654,5c04fb40-1f7b-441e-8ae1-1a420affe175
1lSXFdDhfUQYDv1jXQoga,6b3398b4-cc67-4094-8315-70c88d265855,c7d2d997-e355-4006-9ef3-f674955d85f7
xxzXVQIS9L5lqnWODWsot,28525362-1f14-4cb7-8ef0-3c007b062e24,845d34a3-f9b7-4cfc-9a57-3b649e836bd6
8kI3mfDhl5DXUww608zp2,14decf89-becb-4810-941a-ce52b84fc0c1,4be29886-f965-49af-85ce-14818573e975
AK0ShNLEwZD6dqqGLVdmo,fb33992f-8c57-4152-b7d5-06a93f566959,14c15262-39d9-4ffe-82c4-4cb3b7e25bcc
roBwsMW7vqNYY5jabtgxa,96f64917-5bc2-4eff-b548-3a3ebb7a6ead,607be323-e30c-4993-86d8-a8bb8d9cd708
ydN2Gg000dXuGTCtn4XGj,f2a149ec-f84c-4453-80fe-970d31cd7fef,2da842ef-eb75-422e-808f-17ed01234b61
AoF1aImdVt2W5nzFKi3V2,8d4d6ed1-032a-44ad-9dcc-fb6158dfb388,b019752e-ed61-442b-a808-885c678b3526
VxgFTphM5dFGoZfhpNlEp,06288572-83d7-4eae-b5fa-d858e4c5a515,323a2e73-9882-4b82-88d7-3020f8226429
fTdEGISy5kjmymXQzNaIm,72469f6d-8c48-47ac-88d1-515a1bc591a6,679b9ad0-2da0-450f-a565-e45615de958a
HgSnHGURcUI7IvXBK9cX1,c2e7d1b2-67ab-4ebf-9379-6b41aefa12e2,c3264bb2-acfe-4dbf-afb7-53539e1d6347
bOJymZ1PZjpFDkeffjbgZ,909d3bec-e0fc-4ac8-8a1e-6e0768fda8d1,4abd48c2-2ad1-4f3f-ba83-aa9c4109ed40
2ghM3pZ0YejMR19RwhgVS,96623001-2160-4615-bda0-be81ef8d6ebe,793573ce-7b55-422e-aa37-c46c57434ed6
